year,team,total_picks,weighted_draft_score,first_round_picks,second_round_picks
2016,Pittsburgh,1,5,0,1
2016,UTEP,0,0,0,0
2016,The Citadel,0,0,0,0
2016,Tulsa,0,0,0,0
2016,Eastern Michigan,1,1,0,0
2016,Northern Arizona,0,0,0,0
2016,Bowling Green,0,0,0,0
2016,Harvard,1,2,0,0
2016,Penn State,5,16,0,2
2016,Memphis,1,7,1,0
2016,Boston College,2,5,0,0
2016,Colorado,0,0,0,0
2016,Boise State,3,13,0,1
2016,Western Michigan,2,4,0,0
2016,Alabama State,0,0,0,0
2016,Weber State,0,0,0,0
2016,Northwestern State,0,0,0,0
2016,Georgia Tech,2,6,0,1
2016,UCF,0,0,0,0
2016,East Carolina,0,0,0,0
2016,Furman,0,0,0,0
2016,North Dakota,0,0,0,0
2016,Nevada,0,0,0,0
2016,Cornell,0,0,0,0
2016,Wyoming,0,0,0,0
2016,Texas State,0,0,0,0
2016,Samford,1,5,0,1
2016,Arizona,2,2,0,0
2016,Maine,1,1,0,0
2016,Rutgers,1,4,0,0
2016,Kent State,0,0,0,0
2016,San José State,2,4,0,0
2016,Northern Illinois,0,0,0,0
2016,South Florida,0,0,0,0
2016,Brown,0,0,0,0
2016,Towson,0,0,0,0
2016,Florida International,0,0,0,0
2016,North Carolina Central,1,3,0,0
2016,Alabama A&M,0,0,0,0
2016,New Hampshire,0,0,0,0
2016,Arkansas State,0,0,0,0
2016,Nicholls,0,0,0,0
2016,SMU,0,0,0,0
2016,Portland State,0,0,0,0
2016,Central Arkansas,1,1,0,0
2016,Central Connecticut,0,0,0,0
2016,Delaware,0,0,0,0
2016,Coastal Carolina,0,0,0,0
2016,Elon,0,0,0,0
2016,Tennessee State,0,0,0,0
2016,App State,1,2,0,0
2016,Eastern Kentucky,1,5,0,1
2016,McNeese,0,0,0,0
2016,Northern Iowa,1,3,0,0
2016,Utah State,2,8,0,0
2016,Richmond,0,0,0,0
2016,San Diego,0,0,0,0
2016,Middle Tennessee,1,4,0,0
2016,Buffalo,0,0,0,0
2016,Jackson State,0,0,0,0
2016,Villanova,0,0,0,0
2016,Gardner-Webb,0,0,0,0
2016,Ohio,0,0,0,0
2016,Army,0,0,0,0
2016,Idaho,0,0,0,0
2016,Western Illinois,0,0,0,0
2016,William & Mary,1,1,0,0
2016,Rice,0,0,0,0
2016,Sam Houston,1,1,0,0
2016,Monmouth,0,0,0,0
2016,Norfolk State,0,0,0,0
2016,Stephen F. Austin,0,0,0,0
2016,Liberty,0,0,0,0
2016,Massachusetts,1,2,0,0
2016,Missouri State,0,0,0,0
2016,Eastern Illinois,1,1,0,0
2016,Murray State,0,0,0,0
2016,Fordham,0,0,0,0
2016,Florida Atlantic,0,0,0,0
2016,James Madison,0,0,0,0
2016,South Dakota State,0,0,0,0
2016,South Carolina State,2,5,0,0
2016,Lehigh,0,0,0,0
2016,New Mexico State,0,0,0,0
2016,Chattanooga,0,0,0,0
2016,Yale,0,0,0,0
2016,Montana State,1,1,0,0
2016,Florida A&M,0,0,0,0
2016,Presbyterian,0,0,0,0
2016,South Dakota,0,0,0,0
2016,SE Louisiana,1,1,0,0
2016,Arkansas-Pine Bluff,0,0,0,0
2016,Georgia Southern,1,2,0,0
2016,UT Martin,0,0,0,0
2016,Western Kentucky,3,5,0,0
2016,Jacksonville State,0,0,0,0
2016,Princeton,1,3,0,0
2016,Southern Utah,2,5,0,0
2016,Duke,0,0,0,0
2016,Marist,0,0,0,0
2016,Delaware State,0,0,0,0
2016,Texas Southern,0,0,0,0
2016,Navy,1,1,0,0
2016,UTSA,1,1,0,0
2016,South Alabama,0,0,0,0
2016,Charlotte,0,0,0,0
2016,Youngstown State,0,0,0,0
2016,Grambling,0,0,0,0
2016,Lamar,0,0,0,0
2016,Bucknell,0,0,0,0
2016,Drake,0,0,0,0
2016,Georgia State,0,0,0,0
2016,Pennsylvania,0,0,0,0
2016,Wagner,0,0,0,0
2016,Western Carolina,0,0,0,0
2016,Southeast Missouri State,0,0,0,0
2016,Old Dominion,0,0,0,0
2016,Prairie View A&M,0,0,0,0
2016,Morgan State,0,0,0,0
2016,Air Force,0,0,0,0
2016,Dayton,0,0,0,0
2016,Rhode Island,0,0,0,0
2016,North Texas,0,0,0,0
2017,Utah,8,23,1,1
2017,Auburn,4,9,0,0
2017,Michigan,11,42,2,0
2017,Texas,1,4,0,0
2017,West Virginia,2,6,0,0
2017,South Carolina,0,0,0,0
2017,Miami,9,19,1,0
2017,USC,5,17,1,1
2017,Troy,1,4,0,0
2017,Maryland,0,0,0,0
2017,Oklahoma,4,12,0,1
2017,Georgia,1,2,0,0
2017,Florida State,4,13,0,2
2017,Wisconsin,3,17,2,0
2017,LSU,8,37,3,1
2017,Arkansas,3,6,0,0
2017,Nebraska,1,2,0,0
2017,California,3,8,0,0
2017,Ole Miss,4,10,1,0
2017,UAB,0,0,0,0
2017,Northwestern,2,3,0,0
2017,Virginia,0,0,0,0
2017,Fresno State,0,0,0,0
2017,Houston,3,9,0,1
2017,Eastern Washington,2,7,0,0
2017,Tennessee,6,24,1,0
2017,Iowa,4,11,0,0
2017,Ohio State,7,36,3,2
2017,Howard,0,0,0,0
2017,Bethune-Cookman,0,0,0,0
2017,Washington,5,23,1,3
2017,Louisville,2,2,0,0
2017,Oklahoma State,2,2,0,0
2017,Clemson,6,26,2,0
2017,Texas A&M,5,21,1,1
2017,Illinois,1,4,0,0
2017,Northern Colorado,0,0,0,0
2017,San Diego State,3,8,0,0
2017,Syracuse,0,0,0,0
2017,Stanford,2,14,2,0
2017,Akron,0,0,0,0
2017,Indiana,1,4,0,0
2017,Arizona State,1,1,0,0
2017,Florida,8,31,1,3
2017,Notre Dame,2,6,0,1
2017,Virginia Tech,4,4,0,0
2017,Washington State,1,1,0,0
2017,Louisiana Tech,3,7,0,0
2017,Alabama,10,54,4,3
2017,UConn,1,5,0,1
2017,Iowa State,0,0,0,0
2017,Missouri,1,7,1,0
2017,Cal Poly,0,0,0,0
2017,NC State,3,7,0,1
2017,Kentucky,0,0,0,0
2017,Oregon,0,0,0,0
2017,Toledo,3,8,0,0
2017,Purdue,1,2,0,0
2017,Minnesota,1,1,0,0
2017,Southern Illinois,0,0,0,0
2017,Mississippi State,1,1,0,0
2017,Hampton,0,0,0,0
2017,Central Michigan,0,0,0,0
2017,UCLA,5,18,1,0
2017,North Carolina,6,20,1,0
2017,BYU,1,3,0,0
2017,Texas Tech,1,7,1,0
2017,Kansas State,2,5,0,0
2017,New Mexico,0,0,0,0
2017,Tulane,1,1,0,0
2017,Illinois State,0,0,0,0
2017,Kansas,0,0,0,0
2017,North Carolina A&T,1,3,0,0
2017,Cincinnati,1,1,0,0
2017,Miami (OH),0,0,0,0
2017,UNLV,0,0,0,0
2017,Wake Forest,1,2,0,0
2017,Montana,0,0,0,0
2017,Southern Miss,0,0,0,0
2017,TCU,1,1,0,0
2017,Tennessee Tech,0,0,0,0
2017,North Dakota State,0,0,0,0
2017,Temple,3,14,1,1
2017,UL Monroe,0,0,0,0
2017,Oregon State,2,5,0,0
2017,Hawai'i,0,0,0,0
2017,Louisiana,1,1,0,0
2017,Vanderbilt,2,7,0,1
2017,Ball State,0,0,0,0
2017,Colorado State,0,0,0,0
2017,Baylor,1,1,0,0
2017,Michigan State,2,8,0,1
2017,Marshall,0,0,0,0
2017,Pittsburgh,5,11,0,0
2017,UTEP,1,2,0,0
2017,The Citadel,0,0,0,0
2017,Tulsa,0,0,0,0
2017,Eastern Michigan,1,1,0,0
2017,Northern Arizona,0,0,0,0
2017,Bowling Green,0,0,0,0
2017,Harvard,0,0,0,0
2017,Penn State,1,4,0,0
2017,Memphis,1,2,0,0
2017,Boston College,2,6,0,0
2017,Colorado,4,13,0,1
2017,Boise State,2,3,0,0
2017,Western Michigan,3,13,1,1
2017,Alabama State,1,1,0,0
2017,Weber State,0,0,0,0
2017,Northwestern State,0,0,0,0
2017,Georgia Tech,1,1,0,0
2017,UCF,1,4,0,0
2017,East Carolina,1,5,0,1
2017,Furman,0,0,0,0
2017,North Dakota,0,0,0,0
2017,Nevada,0,0,0,0
2017,Cornell,0,0,0,0
2017,Wyoming,2,3,0,0
2017,Texas State,0,0,0,0
2017,Samford,0,0,0,0
2017,Arizona,0,0,0,0
2017,Maine,0,0,0,0
2017,Rutgers,0,0,0,0
2017,Kent State,0,0,0,0
2017,San José State,0,0,0,0
2017,Northern Illinois,1,4,0,0
2017,South Florida,3,6,0,0
2017,Brown,0,0,0,0
2017,Towson,0,0,0,0
2017,Florida International,1,4,0,0
2017,North Carolina Central,0,0,0,0
2017,Alabama A&M,0,0,0,0
2017,New Hampshire,0,0,0,0
2017,Arkansas State,0,0,0,0
2017,Nicholls,0,0,0,0
2017,SMU,0,0,0,0
2017,Portland State,0,0,0,0
2017,Central Arkansas,0,0,0,0
2017,Central Connecticut,0,0,0,0
2017,Delaware,0,0,0,0
2017,Coastal Carolina,1,1,0,0
2017,Elon,0,0,0,0
2017,Tennessee State,0,0,0,0
2017,App State,0,0,0,0
2017,Eastern Kentucky,0,0,0,0
2017,McNeese,0,0,0,0
2017,Northern Iowa,0,0,0,0
2017,Utah State,1,1,0,0
2017,Richmond,0,0,0,0
2017,San Diego,1,2,0,0
2017,Middle Tennessee,0,0,0,0
2017,Buffalo,1,1,0,0
2017,Jackson State,0,0,0,0
2017,Villanova,2,6,0,1
2017,Gardner-Webb,0,0,0,0
2017,Ohio,2,6,0,0
2017,Army,0,0,0,0
2017,Idaho,0,0,0,0
2017,Western Illinois,0,0,0,0
2017,William & Mary,0,0,0,0
2017,Rice,0,0,0,0
2017,Sam Houston,0,0,0,0
2017,Monmouth,0,0,0,0
2017,Norfolk State,0,0,0,0
2017,Stephen F. Austin,0,0,0,0
2017,Liberty,0,0,0,0
2017,Massachusetts,0,0,0,0
2017,Missouri State,0,0,0,0
2017,Eastern Illinois,0,0,0,0
2017,Murray State,0,0,0,0
2017,Fordham,0,0,0,0
2017,Florida Atlantic,1,4,0,0
2017,James Madison,0,0,0,0
2017,South Dakota State,0,0,0,0
2017,South Carolina State,0,0,0,0
2017,Lehigh,0,0,0,0
2017,New Mexico State,0,0,0,0
2017,Chattanooga,1,1,0,0
2017,Yale,0,0,0,0
2017,Montana State,0,0,0,0
2017,Florida A&M,0,0,0,0
2017,Presbyterian,0,0,0,0
2017,South Dakota,0,0,0,0
2017,SE Louisiana,0,0,0,0
2017,Arkansas-Pine Bluff,0,0,0,0
2017,Georgia Southern,1,2,0,0
2017,UT Martin,0,0,0,0
2017,Western Kentucky,2,9,0,1
2017,Jacksonville State,0,0,0,0
2017,Princeton,0,0,0,0
2017,Southern Utah,0,0,0,0
2017,Duke,0,0,0,0
2017,Marist,0,0,0,0
2017,Delaware State,0,0,0,0
2017,Texas Southern,0,0,0,0
2017,Navy,0,0,0,0
2017,UTSA,0,0,0,0
2017,South Alabama,1,5,0,1
2017,Charlotte,1,4,0,0
2017,Youngstown State,2,6,0,0
2017,Grambling,1,4,0,0
2017,Lamar,1,4,0,0
2017,Bucknell,1,3,0,0
2017,Drake,1,2,0,0
2017,Georgia State,1,1,0,0
2017,Pennsylvania,0,0,0,0
2017,Wagner,0,0,0,0
2017,Western Carolina,0,0,0,0
2017,Southeast Missouri State,0,0,0,0
2017,Old Dominion,0,0,0,0
2017,Prairie View A&M,0,0,0,0
2017,Morgan State,0,0,0,0
2017,Air Force,0,0,0,0
2017,Dayton,0,0,0,0
2017,Rhode Island,0,0,0,0
2017,North Texas,0,0,0,0
2018,Utah,1,1,0,0
2018,Auburn,4,17,0,3
2018,Michigan,2,6,0,0
2018,Texas,4,12,0,1
2018,West Virginia,1,3,0,0
2018,South Carolina,1,7,1,0
2018,Miami,6,14,0,0
2018,USC,4,21,1,2
2018,Troy,0,0,0,0
2018,Maryland,2,9,1,0
2018,Oklahoma,4,17,1,0
2018,Georgia,6,31,3,1
2018,Florida State,6,19,1,0
2018,Wisconsin,5,9,0,0
2018,LSU,7,22,0,3
2018,Arkansas,2,8,1,0
2018,Nebraska,1,1,0,0
2018,California,2,2,0,0
2018,Ole Miss,4,11,0,1
2018,UAB,0,0,0,0
2018,Northwestern,1,1,0,0
2018,Virginia,2,4,0,0
2018,Fresno State,0,0,0,0
2018,Houston,1,1,0,0
2018,Eastern Washington,0,0,0,0
2018,Tennessee,3,6,0,0
2018,Iowa,3,13,0,2
2018,Ohio State,7,32,2,1
2018,Howard,0,0,0,0
2018,Bethune-Cookman,0,0,0,0
2018,Washington,5,17,1,1
2018,Louisville,4,19,2,0
2018,Oklahoma State,4,12,0,1
2018,Clemson,3,6,0,0
2018,Texas A&M,3,9,0,1
2018,Illinois,0,0,0,0
2018,Northern Colorado,0,0,0,0
2018,San Diego State,2,8,1,0
2018,Syracuse,1,1,0,0
2018,Stanford,4,12,0,0
2018,Akron,0,0,0,0
2018,Indiana,2,4,0,0
2018,Arizona State,3,5,0,0
2018,Florida,5,18,1,1
2018,Notre Dame,4,18,2,0
2018,Virginia Tech,5,19,2,0
2018,Washington State,2,3,0,0
2018,Louisiana Tech,1,1,0,0
2018,Alabama,12,44,4,0
2018,UConn,1,1,0,0
2018,Iowa State,0,0,0,0
2018,Missouri,1,3,0,0
2018,Cal Poly,0,0,0,0
2018,NC State,7,26,1,0
2018,Kentucky,0,0,0,0
2018,Oregon,2,6,0,0
2018,Toledo,1,1,0,0
2018,Purdue,1,2,0,0
2018,Minnesota,0,0,0,0
2018,Southern Illinois,0,0,0,0
2018,Mississippi State,4,7,0,0
2018,Hampton,0,0,0,0
2018,Central Michigan,1,2,0,0
2018,UCLA,5,21,2,0
2018,North Carolina,3,7,0,1
2018,BYU,1,4,0,0
2018,Texas Tech,2,4,0,0
2018,Kansas State,1,2,0,0
2018,New Mexico,1,1,0,0
2018,Tulane,2,2,0,0
2018,Illinois State,1,2,0,0
2018,Kansas,1,3,0,0
2018,North Carolina A&T,1,4,0,0
2018,Cincinnati,1,1,0,0
2018,Miami (OH),0,0,0,0
2018,UNLV,0,0,0,0
2018,Wake Forest,2,6,0,1
2018,Montana,0,0,0,0
2018,Southern Miss,3,8,0,0
2018,TCU,3,6,0,0
2018,Tennessee Tech,0,0,0,0
2018,North Dakota State,0,0,0,0
2018,Temple,2,2,0,0
2018,UL Monroe,0,0,0,0
2018,Oregon State,0,0,0,0
2018,Hawai'i,0,0,0,0
2018,Louisiana,2,5,0,0
2018,Vanderbilt,1,4,0,0
2018,Ball State,0,0,0,0
2018,Colorado State,1,4,0,0
2018,Baylor,0,0,0,0
2018,Michigan State,1,3,0,0
2018,Marshall,0,0,0,0
2018,Pittsburgh,3,11,0,1
2018,UTEP,1,5,0,1
2018,The Citadel,0,0,0,0
2018,Tulsa,0,0,0,0
2018,Eastern Michigan,0,0,0,0
2018,Northern Arizona,0,0,0,0
2018,Bowling Green,0,0,0,0
2018,Harvard,0,0,0,0
2018,Penn State,6,21,1,1
2018,Memphis,2,7,0,1
2018,Boston College,3,10,0,1
2018,Colorado,1,5,0,1
2018,Boise State,2,8,1,0
2018,Western Michigan,2,6,0,0
2018,Alabama State,0,0,0,0
2018,Weber State,1,3,0,0
2018,Northwestern State,0,0,0,0
2018,Georgia Tech,0,0,0,0
2018,UCF,4,17,1,0
2018,East Carolina,0,0,0,0
2018,Furman,0,0,0,0
2018,North Dakota,0,0,0,0
2018,Nevada,1,5,0,1
2018,Cornell,0,0,0,0
2018,Wyoming,1,7,1,0
2018,Texas State,0,0,0,0
2018,Samford,0,0,0,0
2018,Arizona,1,2,0,0
2018,Maine,1,1,0,0
2018,Rutgers,2,6,0,1
2018,Kent State,0,0,0,0
2018,San José State,1,1,0,0
2018,Northern Illinois,0,0,0,0
2018,South Florida,2,6,0,0
2018,Brown,0,0,0,0
2018,Towson,0,0,0,0
2018,Florida International,1,1,0,0
2018,North Carolina Central,0,0,0,0
2018,Alabama A&M,0,0,0,0
2018,New Hampshire,0,0,0,0
2018,Arkansas State,0,0,0,0
2018,Nicholls,0,0,0,0
2018,SMU,3,7,0,1
2018,Portland State,0,0,0,0
2018,Central Arkansas,1,1,0,0
2018,Central Connecticut,0,0,0,0
2018,Delaware,1,2,0,0
2018,Coastal Carolina,0,0,0,0
2018,Elon,0,0,0,0
2018,Tennessee State,0,0,0,0
2018,App State,1,1,0,0
2018,Eastern Kentucky,0,0,0,0
2018,McNeese,0,0,0,0
2018,Northern Iowa,1,2,0,0
2018,Utah State,0,0,0,0
2018,Richmond,1,3,0,0
2018,San Diego,0,0,0,0
2018,Middle Tennessee,1,1,0,0
2018,Buffalo,0,0,0,0
2018,Jackson State,0,0,0,0
2018,Villanova,0,0,0,0
2018,Gardner-Webb,0,0,0,0
2018,Ohio,1,1,0,0
2018,Army,0,0,0,0
2018,Idaho,0,0,0,0
2018,Western Illinois,0,0,0,0
2018,William & Mary,0,0,0,0
2018,Rice,0,0,0,0
2018,Sam Houston,1,5,0,1
2018,Monmouth,0,0,0,0
2018,Norfolk State,0,0,0,0
2018,Stephen F. Austin,1,3,0,0
2018,Liberty,0,0,0,0
2018,Massachusetts,0,0,0,0
2018,Missouri State,0,0,0,0
2018,Eastern Illinois,0,0,0,0
2018,Murray State,0,0,0,0
2018,Fordham,1,3,0,0
2018,Florida Atlantic,0,0,0,0
2018,James Madison,0,0,0,0
2018,South Dakota State,1,5,0,1
2018,South Carolina State,1,5,0,1
2018,Lehigh,0,0,0,0
2018,New Mexico State,1,3,0,0
2018,Chattanooga,0,0,0,0
2018,Yale,1,1,0,0
2018,Montana State,0,0,0,0
2018,Florida A&M,0,0,0,0
2018,Presbyterian,0,0,0,0
2018,South Dakota,0,0,0,0
2018,SE Louisiana,0,0,0,0
2018,Arkansas-Pine Bluff,0,0,0,0
2018,Georgia Southern,0,0,0,0
2018,UT Martin,0,0,0,0
2018,Western Kentucky,2,5,0,0
2018,Jacksonville State,1,2,0,0
2018,Princeton,0,0,0,0
2018,Southern Utah,0,0,0,0
2018,Duke,0,0,0,0
2018,Marist,0,0,0,0
2018,Delaware State,0,0,0,0
2018,Texas Southern,0,0,0,0
2018,Navy,0,0,0,0
2018,UTSA,1,7,1,0
2018,South Alabama,0,0,0,0
2018,Charlotte,0,0,0,0
2018,Youngstown State,0,0,0,0
2018,Grambling,0,0,0,0
2018,Lamar,0,0,0,0
2018,Bucknell,0,0,0,0
2018,Drake,0,0,0,0
2018,Georgia State,0,0,0,0
2018,Pennsylvania,1,2,0,0
2018,Wagner,1,1,0,0
2018,Western Carolina,1,1,0,0
2018,Southeast Missouri State,1,1,0,0
2018,Old Dominion,0,0,0,0
2018,Prairie View A&M,0,0,0,0
2018,Morgan State,0,0,0,0
2018,Air Force,0,0,0,0
2018,Dayton,0,0,0,0
2018,Rhode Island,0,0,0,0
2018,North Texas,0,0,0,0
2019,Utah,5,15,0,1
2019,Auburn,6,12,0,0
2019,Michigan,5,24,2,0
2019,Texas,2,3,0,0
2019,West Virginia,5,15,0,0
2019,South Carolina,3,7,0,1
2019,Miami,5,9,0,0
2019,USC,4,11,0,0
2019,Troy,0,0,0,0
2019,Maryland,4,11,1,0
2019,Oklahoma,8,32,2,1
2019,Georgia,7,20,1,1
2019,Florida State,2,8,1,0
2019,Wisconsin,4,10,0,0
2019,LSU,3,15,1,1
2019,Arkansas,3,6,0,0
2019,Nebraska,0,0,0,0
2019,California,0,0,0,0
2019,Ole Miss,6,21,0,3
2019,UAB,0,0,0,0
2019,Northwestern,1,2,0,0
2019,Virginia,2,6,0,1
2019,Fresno State,1,1,0,0
2019,Houston,3,11,1,0
2019,Eastern Washington,0,0,0,0
2019,Tennessee,0,0,0,0
2019,Iowa,4,20,2,0
2019,Ohio State,9,35,2,1
2019,Howard,0,0,0,0
2019,Bethune-Cookman,0,0,0,0
2019,Washington,8,30,1,3
2019,Louisville,0,0,0,0
2019,Oklahoma State,2,4,0,0
2019,Clemson,6,31,3,1
2019,Texas A&M,7,16,0,1
2019,Illinois,1,1,0,0
2019,Northern Colorado,0,0,0,0
2019,San Diego State,1,4,0,0
2019,Syracuse,1,1,0,0
2019,Stanford,5,15,0,1
2019,Akron,1,1,0,0
2019,Indiana,1,3,0,0
2019,Arizona State,2,10,1,0
2019,Florida,5,16,0,1
2019,Notre Dame,6,19,1,0
2019,Virginia Tech,0,0,0,0
2019,Washington State,2,8,1,0
2019,Louisiana Tech,1,4,0,0
2019,Alabama,10,40,3,1
2019,UConn,0,0,0,0
2019,Iowa State,2,7,0,0
2019,Missouri,2,6,0,1
2019,Cal Poly,0,0,0,0
2019,NC State,4,15,1,0
2019,Kentucky,5,20,1,1
2019,Oregon,4,7,0,0
2019,Toledo,2,5,0,0
2019,Purdue,0,0,0,0
2019,Minnesota,1,2,0,0
2019,Southern Illinois,0,0,0,0
2019,Mississippi State,5,27,3,1
2019,Hampton,0,0,0,0
2019,Central Michigan,2,6,0,1
2019,UCLA,1,1,0,0
2019,North Carolina,1,2,0,0
2019,BYU,1,4,0,0
2019,Texas Tech,1,1,0,0
2019,Kansas State,2,6,0,1
2019,New Mexico,0,0,0,0
2019,Tulane,1,1,0,0
2019,Illinois State,0,0,0,0
2019,Kansas,0,0,0,0
2019,North Carolina A&T,1,1,0,0
2019,Cincinnati,1,1,0,0
2019,Miami (OH),0,0,0,0
2019,UNLV,0,0,0,0
2019,Wake Forest,1,3,0,0
2019,Montana,0,0,0,0
2019,Southern Miss,0,0,0,0
2019,TCU,3,13,1,1
2019,Tennessee Tech,0,0,0,0
2019,North Dakota State,1,2,0,0
2019,Temple,3,8,0,1
2019,UL Monroe,1,1,0,0
2019,Oregon State,0,0,0,0
2019,Hawai'i,2,6,0,1
2019,Louisiana,0,0,0,0
2019,Vanderbilt,2,6,0,1
2019,Ball State,0,0,0,0
2019,Colorado State,1,1,0,0
2019,Baylor,1,4,0,0
2019,Michigan State,2,7,0,0
2019,Marshall,0,0,0,0
2019,Pittsburgh,1,2,0,0
2019,UTEP,0,0,0,0
2019,The Citadel,0,0,0,0
2019,Tulsa,0,0,0,0
2019,Eastern Michigan,1,3,0,0
2019,Northern Arizona,0,0,0,0
2019,Bowling Green,1,1,0,0
2019,Harvard,0,0,0,0
2019,Penn State,6,16,0,1
2019,Memphis,2,7,0,0
2019,Boston College,4,16,1,0
2019,Colorado,1,1,0,0
2019,Boise State,1,4,0,0
2019,Western Michigan,0,0,0,0
2019,Alabama State,1,7,1,0
2019,Weber State,0,0,0,0
2019,Northwestern State,0,0,0,0
2019,Georgia Tech,0,0,0,0
2019,UCF,1,5,0,1
2019,East Carolina,0,0,0,0
2019,Furman,0,0,0,0
2019,North Dakota,0,0,0,0
2019,Nevada,0,0,0,0
2019,Cornell,0,0,0,0
2019,Wyoming,1,1,0,0
2019,Texas State,0,0,0,0
2019,Samford,0,0,0,0
2019,Arizona,1,1,0,0
2019,Maine,0,0,0,0
2019,Rutgers,2,2,0,0
2019,Kent State,0,0,0,0
2019,San José State,1,4,0,0
2019,Northern Illinois,2,6,0,1
2019,South Florida,0,0,0,0
2019,Brown,0,0,0,0
2019,Towson,0,0,0,0
2019,Florida International,0,0,0,0
2019,North Carolina Central,0,0,0,0
2019,Alabama A&M,0,0,0,0
2019,New Hampshire,0,0,0,0
2019,Arkansas State,0,0,0,0
2019,Nicholls,0,0,0,0
2019,SMU,0,0,0,0
2019,Portland State,0,0,0,0
2019,Central Arkansas,0,0,0,0
2019,Central Connecticut,0,0,0,0
2019,Delaware,1,5,0,1
2019,Coastal Carolina,0,0,0,0
2019,Elon,1,1,0,0
2019,Tennessee State,0,0,0,0
2019,App State,0,0,0,0
2019,Eastern Kentucky,0,0,0,0
2019,McNeese,0,0,0,0
2019,Northern Iowa,0,0,0,0
2019,Utah State,1,1,0,0
2019,Richmond,0,0,0,0
2019,San Diego,0,0,0,0
2019,Middle Tennessee,0,0,0,0
2019,Buffalo,0,0,0,0
2019,Jackson State,0,0,0,0
2019,Villanova,0,0,0,0
2019,Gardner-Webb,0,0,0,0
2019,Ohio,0,0,0,0
2019,Army,0,0,0,0
2019,Idaho,1,1,0,0
2019,Western Illinois,1,4,0,0
2019,William & Mary,0,0,0,0
2019,Rice,0,0,0,0
2019,Sam Houston,0,0,0,0
2019,Monmouth,0,0,0,0
2019,Norfolk State,0,0,0,0
2019,Stephen F. Austin,0,0,0,0
2019,Liberty,0,0,0,0
2019,Massachusetts,1,5,0,1
2019,Missouri State,0,0,0,0
2019,Eastern Illinois,0,0,0,0
2019,Murray State,1,4,0,0
2019,Fordham,0,0,0,0
2019,Florida Atlantic,2,5,0,0
2019,James Madison,1,1,0,0
2019,South Dakota State,1,1,0,0
2019,South Carolina State,0,0,0,0
2019,Lehigh,0,0,0,0
2019,New Mexico State,0,0,0,0
2019,Chattanooga,0,0,0,0
2019,Yale,0,0,0,0
2019,Montana State,0,0,0,0
2019,Florida A&M,0,0,0,0
2019,Presbyterian,0,0,0,0
2019,South Dakota,0,0,0,0
2019,SE Louisiana,0,0,0,0
2019,Arkansas-Pine Bluff,0,0,0,0
2019,Georgia Southern,0,0,0,0
2019,UT Martin,0,0,0,0
2019,Western Kentucky,0,0,0,0
2019,Jacksonville State,0,0,0,0
2019,Princeton,0,0,0,0
2019,Southern Utah,0,0,0,0
2019,Duke,1,7,1,0
2019,Marist,0,0,0,0
2019,Delaware State,0,0,0,0
2019,Texas Southern,0,0,0,0
2019,Navy,0,0,0,0
2019,UTSA,0,0,0,0
2019,South Alabama,0,0,0,0
2019,Charlotte,1,4,0,0
2019,Youngstown State,0,0,0,0
2019,Grambling,0,0,0,0
2019,Lamar,0,0,0,0
2019,Bucknell,0,0,0,0
2019,Drake,0,0,0,0
2019,Georgia State,0,0,0,0
2019,Pennsylvania,0,0,0,0
2019,Wagner,0,0,0,0
2019,Western Carolina,0,0,0,0
2019,Southeast Missouri State,1,1,0,0
2019,Old Dominion,2,5,0,0
2019,Prairie View A&M,1,1,0,0
2019,Morgan State,1,1,0,0
2019,Air Force,1,1,0,0
2019,Dayton,0,0,0,0
2019,Rhode Island,0,0,0,0
2019,North Texas,0,0,0,0
2020,Utah,7,23,0,1
2020,Auburn,6,25,2,1
2020,Michigan,10,24,1,1
2020,Texas,3,10,0,0
2020,West Virginia,2,4,0,0
2020,South Carolina,4,15,1,0
2020,Miami,4,9,0,0
2020,USC,2,12,1,1
2020,Troy,0,0,0,0
2020,Maryland,2,4,0,0
2020,Oklahoma,4,23,2,1
2020,Georgia,7,26,2,1
2020,Florida State,1,5,0,1
2020,Wisconsin,4,14,0,1
2020,LSU,14,65,5,2
2020,Arkansas,2,5,0,0
2020,Nebraska,2,2,0,0
2020,California,3,8,0,0
2020,Ole Miss,0,0,0,0
2020,UAB,0,0,0,0
2020,Northwestern,0,0,0,0
2020,Virginia,2,4,0,0
2020,Fresno State,2,4,0,0
2020,Houston,1,4,0,0
2020,Eastern Washington,0,0,0,0
2020,Tennessee,2,6,0,1
2020,Iowa,5,18,1,1
2020,Ohio State,10,41,3,1
2020,Howard,0,0,0,0
2020,Bethune-Cookman,0,0,0,0
2020,Washington,2,5,0,0
2020,Louisville,1,7,1,0
2020,Oklahoma State,0,0,0,0
2020,Clemson,7,30,2,1
2020,Texas A&M,2,5,0,0
2020,Illinois,0,0,0,0
2020,Northern Colorado,0,0,0,0
2020,San Diego State,1,2,0,0
2020,Syracuse,2,3,0,0
2020,Stanford,2,4,0,0
2020,Akron,0,0,0,0
2020,Indiana,1,1,0,0
2020,Arizona State,2,8,1,0
2020,Florida,7,25,1,1
2020,Notre Dame,6,20,0,2
2020,Virginia Tech,1,4,0,0
2020,Washington State,1,1,0,0
2020,Louisiana Tech,2,6,0,0
2020,Alabama,9,51,4,3
2020,UConn,1,4,0,0
2020,Iowa State,0,0,0,0
2020,Missouri,2,7,0,0
